code,Avregistrerad,Orsak,Land,Luftfartygstyp,Tillverkningsnummer,Tillverkningsår,Max startvikt (kg),Luftvärdighetshandling giltig t.o.m.,Registreringsdatum,owners_amount,owner.type,owner.id,owner.name,owner.address,owner.since
SE-UYI,,,,GROB-G109B,6328,1984,"850,0",2025-11-21,2020-02-04,1,Registrerad ägare,502602.0,Varbergs Flygklubb,Getterövägen 2 432 93 VARBERG Sweden,2020-02-04
SE-UYJ,,,,SCHEMPP-HIRTH-DISCUS BT,35,1990,"450,0",2026-04-27,2021-09-23,1,,,,,
SE-UYK,,,,SCHEMPP-HIRTH-DUO DISCUS T,192,2008,"750,0",2026-02-08,2014-02-19,1,Registrerad ägare,502515.0,Landskrona Flygklubb,Box 92 261 22 LANDSKRONA Sweden,2019-07-29
SE-UYL,2022-10-17,Exported,Norway,FOURNIER-RF-4D,4078,1968,"390,0",2023-07-15,2018-04-12,1,,,,,
SE-UYM,,,,SCHEMPP-HIRTH-DUO DISCUS T,313,2021,"750,0",2026-03-30,2021-03-29,1,Registrerad ägare,502519.0,Linköpings Segelflygklubb,Sweden,2021-03-29
SE-UYO,,,,ROLLADEN-SCHNEIDER-LS6-18 W,6377,1997,"525,0",2026-04-21,2021-11-16,1,,,,,
SE-UYP,,,,GLASFLÜGEL-304C,69C,2004,"450,0",2026-03-25,2018-01-08,1,Registrerad ägare,502607.0,Västerdalarnas Flygklubb,Flygfältsvägen 18 786 71 DALA-JÄRNA Sweden,2018-01-08
SE-UYT,,,,GROB-G103C TWIN III SL,35033,1992,"710,0",2026-06-28,2016-05-20,1,Registrerad ägare,502586.0,Sunne Flygklubb,"Backetorp 50, Qvarnänga 686 93 SUNNE Sweden",2016-05-20
SE-UYU,,,,SCHEIBE-SF25C,44429,1987,"650,0",2023-08-08,2022-07-27,1,Registrerad ägare,502477.0,Eskilstuna Flygklubb,Ekeby Flygfält 632 23 ESKILSTUNA Sweden,2022-07-27
SE-UYX,,,,DG-400,4-184,1986,"480,0",2026-05-10,2012-02-29,2,,,,,
SE-UYY,,,,DG-808C,8-362B261X26,2006,"600,0",2026-03-30,2011-07-01,3,,,,,
SE-UYZ,,,,PIK-20EII,20213,1979,"470,0",2024-06-20,2011-03-23,1,,,,,
SE-UZZ,,,,SCHEMPP-HIRTH-STANDARD CIRRUS,352,1973,"390,0",2026-05-20,2022-09-12,1,,,,,
SE-V06,2019-07-19,Exported,Germany,BLACKWING-BW-600-RG,006,2019,"472,5",2020-05-23,2019-05-23,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2019-05-23
SE-V08,2021-08-12,Exported,France,BLACKWING-BW-600-RG,008,2019,"472,5",2021-07-22,2019-07-18,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2019-07-18
SE-V09,2019-11-07,Exported,Germany,BLACKWING-BW-600-RG,009,2019,"472,5",2020-09-19,2019-09-18,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2019-09-18
SE-V11,2020-06-08,Exported,Netherlands,BLACKWING-BW-600-RG,011,2020,"472,5",,2020-04-16,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2020-04-16
SE-V14,2020-11-27,Exported,Denmark,BLACKWING-BW-600-RG,014,2020,"472,5",2021-09-28,2020-09-22,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2020-09-22
SE-V15,2021-06-18,Exported,France,BLACKWING-BW-600-RG,015,2021,"472,5",,2021-05-19,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2021-05-19
SE-V16,2021-08-05,Exported,Germany,BLACKWING-BW-600-RG,016,2021,"600,0",,2021-07-06,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2021-07-06
SE-V17,2021-09-10,Exported,Belgium,BLACKWING-BW-600-RG,017,2021,"525,0",,2021-08-24,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2021-08-24
SE-V18,2022-09-09,Exported,Germany,BLACKWING-BW-635-RG,018,2022,"600,0",,2022-06-22,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2022-06-22
SE-V21,2023-05-17,Exported,Hungary,BLACKWING-BW-635-RG,021,2023,"600,0",,2023-03-08,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2023-03-08
SE-V22,2023-05-17,Exported,Hungary,BLACKWING-BW-635-RG,022,2023,"600,0",,2023-04-03,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2023-04-03
SE-V23,2023-07-25,Exported,France,BLACKWING-BW-600-RG,023,2023,"525,0",,2023-06-12,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2023-06-12
SE-V24,2024-02-29,Exported,France,BLACKWING-BW-600-RG,024,2023,"525,0",,2023-07-12,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2023-07-12
SE-V25,2024-04-04,Exported,France,BLACKWING-BW-600-RG,025,2023,"525,0",,2023-10-23,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2023-10-23
SE-V26,2024-05-16,Exported,Bulgaria,BLACKWING-BW-635-RG,026,2024,"600,0",,2024-03-27,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2024-03-27
SE-V27,2024-07-12,Exported,Germany,BLACKWING-BW-635-RG,027,2024,"600,0",,2024-06-13,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2024-06-13
SE-V28,2025-03-26,Exported,Germany,BLACKWING-BW-635-RG,028,2024,"600,0",,2024-10-17,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2024-10-17
SE-V30,2024-10-02,Exported,Germany,BLACKWING-BW-635-RG,030,2024,"600,0",,2024-09-24,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2024-09-24
SE-V31,2025-02-26,Exported,Germany,BLACKWING-BW-635-RG,031,2024,"600,0",,2025-01-31,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2025-01-31
SE-V35,2025-06-04,Exported,Germany,BLACKWING-BW-650,035,2025,"600,0",,2025-05-15,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2025-05-15
SE-V37,2025-07-29,Exported,Germany,BLACKWING-BW-650,037,2025,"600,0",,2025-07-07,1,Senast registrerad ägare,538768.0,Blackwing Sweden AB,Norra Viarpsvägen 169 261 92 HÄRSLÖV Sweden,2025-07-07
SE-VAA,2021-05-10,Total write-off,,FISHER-SUPER KOALA,SKO 81-842,2002,"410,0",2021-04-05,2004-04-23,1,,,,,
SE-VAB,,,,TL-32 TYPHOON,93A028,1993,"450,0",2016-10-24,1996-01-18,1,,,,,
SE-VAC,,,,KITFOX-III,775-172-11921-960,1992,"450,0",2001-07-13,1996-02-08,1,,,,,
SE-VAD,,,,KITFOX-III,1064-835,1999,"499,0",2025-07-02,2010-08-16,1,,,,,
SE-VAE,2009-07-24,Exported,Denmark,TL-32 TYPHOON,93A030-1156,1993,"450,0",2010-01-28,1998-09-09,1,,,,,
SE-VAF,2006-10-25,Exported,Norway,TL-132 CONDOR,98C01,1998,"450,0",2005-07-18,1998-05-14,1,,,,,
SE-VAG,2017-01-03,Exported,Denmark,ALLEGRO-2000,04-1701,2004,"450,0",2017-12-15,2004-09-27,1,Senast registrerad ägare,505133.0,Skånska Gyrokopterklubben,Snogeholmsvägen 1241-53 275 93 SJÖBO Sweden,2011-12-15
SE-VAH,,,,DENNEY-KITFOX IV,1518-850,1994,"450,0",2026-07-16,2009-07-20,1,,,,,
SE-VAK,2012-03-15,Exported,Norway,IKARUS-C42,0103-6313,2001,"450,0",2012-05-26,2001-04-30,1,,,,,
SE-VAL,,,,IKARUS-C42,0003-6257,2000,"450,0",2025-08-30,2000-06-08,1,,,,,
SE-VAM,2011-02-17,Total write-off,,EV-97 EUROSTAR,20031711,2003,"450,0",2005-09-05,2003-09-05,1,Senast registrerad ägare,502954.0,Kronobergsheds Motorflygklubb,Sweden,2003-09-05
SE-VAN,,,,EV-97 EUROSTAR,20010907,2001,"450,0",2026-07-30,2001-06-11,1,,,,,
SE-VAP,2005-11-28,Exported,Norway,ZEPHYR 2000 C,Z430801A,2001,"450,0",2005-11-28,2001-11-28,1,,,,,
SE-VAR,2012-05-24,Scrapped,,EV-97 EUROSTAR,20031710,2003,"450,0",2012-09-18,2003-09-18,1,Senast registrerad ägare,502545.0,Nordvästra Skånes Flygklubb,Flygplatsvägen 6 263 91 HÖGANÄS Sweden,2005-04-19
SE-VAS,,,,JABIRU-450 UL,0287,1999,"450,0",2025-09-28,2001-05-22,2,,,,,
SE-VAT,,,,JABIRU-450 UL,0171,1998,"450,0",2026-06-21,1999-06-01,1,,,,,
SE-VAU,,,,IKARUS-C42,0101-6302,2000,"450,0",2026-05-31,2001-02-21,1,,,,,
SE-VAV,,,,RANS S-6ES COYOTE II,0393455,1994,"450,0",2007-06-05,2000-05-29,1,,,,,
SE-VAX,,,,CT2K,03-05-03-22,2003,"450,0",2025-07-30,2003-10-16,1,,,,,
SE-VAY,2016-02-15,Exported,Finland,LAMCO-EUROCUB MK IV,DAH 002,2004,"450,0",2016-07-01,2004-06-22,1,,,,,
SE-VAZ,,,,AVID FLYER,466,1992,"415,0",2022-05-24,2006-06-28,1,,,,,
SE-VBA,2007-03-02,Exported,Norway,TL-22 DUO ESO 2,96G10,1996,"380,0",2007-07-29,1996-04-11,1,,,,,
SE-VBB,,,,MAINAIR-GEMINI FLASH 2 ALPHA,897-0492-7-W692,1992,"370,0",2010-07-08,1996-05-31,1,,,,,
SE-VBC,2010-01-05,Scrapped,,TL-22 DUO ESO 2,95C09,1996,"360,0",2006-08-26,1996-05-31,1,,,,,
SE-VBD,2024-10-01,Scrapped,,TL-2 ESO 2,95C10,1996,"360,0",2011-10-15,1997-11-21,1,,,,,
SE-VBE,,,,TL-22 DUO ESO 2,96G11,1996,"380,0",2005-08-31,1996-03-25,1,,,,,
SE-VBF,,,,TL-2 ESO 2,TL-2 G13,1996,"380,0",2013-07-03,1996-06-13,1,,,,,
SE-VBG,2023-10-06,Scrapped,,TL-2 ESO 2,TLG14,1996,"380,0",2011-07-31,1997-06-03,1,,,,,
SE-VBH,2018-05-04,Scrapped,,PEGASUS-XL R,SW-WA-1176/SW-TB-1175,1987,"350,0",2010-03-31,1996-03-26,1,,,,,
SE-VBI,2024-03-06,Exported,Finland,AIR CREATION-GTE XP 15,0396048,1996,"450,0",2019-05-06,1996-04-26,1,,,,,
SE-VBK,2015-07-30,Owners request,,MAINAIR-GEMINI FLASH 2 ALPHA,891-0392-7,1992,"370,0",2005-08-25,1996-08-12,1,,,,,
SE-VBL,2023-06-29,Scrapped,,FIB-POLARIS,96A4189/963631,1996,"415,0",2002-05-14,1998-11-09,1,,,,,
SE-VBM,2025-07-31,Scrapped,,AIR CREATION-GTE XP 15,IG 026,1997,"450,0",2015-07-31,2008-09-04,1,,,,,
SE-VBN,2017-10-26,Exported,Belgium,FIB-POLARIS,96A4187/963632,1996,"415,0",2009-07-13,1997-06-17,1,,,,,
SE-VBP,2017-08-31,Exported,Bulgaria,TL-2 ESO 2,97T001,1997,"380,0",2017-05-29,1997-03-19,1,,,,,
SE-VBR,2012-02-20,Owners request,,PEGASUS-QUANTUM 15,7283,1996,"390,0",2009-05-12,1997-04-02,1,,,,,
SE-VBS,,,,PEGASUS-QUANTUM 15,7282,1996,"390,0",2013-06-02,1997-04-02,2,,,,,
SE-VBT,2016-07-07,Exported,Serbia,FIB-POLARIS,96A4193/963636,1996,"415,0",2005-05-30,1999-06-29,1,,,,,
SE-VBU,2025-02-10,Owners request,,FIB-POLARIS,96A4188/03B4646,1996,"450,0",2010-04-12,1997-06-24,1,,,,,
SE-VBX,2007-02-13,Non-airworthy,,TL-2 ESO 2,97T002,1997,"380,0",1999-04-16,1997-04-24,1,,,,,
SE-VCA,2012-03-14,Exported,Finland,FIB-POLARIS,99A4353/993779,1999,"415,0",2006-05-04,1999-06-17,1,,,,,
SE-VCB,2007-02-13,Non-airworthy,,FIB-POLARIS,99A4360/993789,1999,"415,0",2000-06-15,1999-06-23,1,,,,,
SE-VCC,2007-02-13,Non-airworthy,,FIB-POLARIS,99A4354/993780,1999,"415,0",2000-06-30,1999-07-05,1,,,,,
SE-VCD,2024-11-28,Scrapped,,FIB-POLARIS,99A4355/993781,1999,"415,0",2000-07-01,1999-07-15,1,,,,,
SE-VCE,,,,FIB-POLARIS,99A4359/993788,1999,"415,0",2010-07-31,1999-07-02,1,,,,,
SE-VCF,,,,POLARIS-ESO 2,993782/990501,1999,"380,0",2017-07-14,1999-06-23,1,,,,,
SE-VCG,2010-01-18,Exported,Greece,FIB-POLARIS,00A4420/003845,2000,"415,0",2008-07-16,2000-05-23,1,,,,,
SE-VCH,,,,FIB-POLARIS,00A4421/003846,2000,"415,0",2022-07-05,2000-05-23,1,,,,,
SE-VCI,2024-12-06,Owners request,,FIB-POLARIS,00A4422/003847,2000,"415,0",2019-10-16,2000-06-02,1,,,,,
SE-VCK,,,,FIB-POLARIS,00A4423/003848,2000,"415,0",2003-08-23,2002-08-23,1,,,,,
SE-VCL,,,,FIB-POLARIS,00A4424/003849,2000,"415,0",2003-06-04,2000-06-08,1,,,,,
SE-VCM,,,,TOMI-CROSS 5.1 MW 155,5/212,1998,"450,0",2011-05-31,2001-04-05,1,Registrerad ägare,503297.0,Bjursele Flygklubb,Sweden,2008-09-24
SE-VCN,2011-06-22,Scrapped,,FIB-POLARIS,00A4432/003857,2000,"415,0",2003-10-23,2001-01-19,1,,,,,
SE-VCO,,,,MAINAIR-BLADE 912 S,1365-0504-7-W1160,2004,"390,0",2017-08-04,2006-11-08,1,,,,,
SE-VCP,2001-10-01,Exported,Norway,APOLLO JET STAR R,S-01/2000,2000,"430,0",2001-10-05,2000-10-05,1,,,,,
SE-VCR,,,,AIR CREATION-XP CLIPPER 912,T99028,1999,"450,0",2026-03-21,1999-10-19,1,,,,,
SE-VCS,2024-07-10,Total write-off,,PEGASUS QUASAR,0068,1991,"390,0",2022-07-26,2002-08-20,1,Senast registrerad ägare,678982.0,Aquila Berg AB,Rudeboksvägen 11 226 55 Lund Sweden,2022-05-05
SE-VCT,2025-01-15,Scrapped,,PEGASUS-QUANTUM 15,7608,2000,"385,0",2013-07-30,2001-05-29,1,,,,,
SE-VCU,2001-08-02,Exported,Norway,TAKE OFF-MERLIN 1100  XP 15,39900,2000,"450,0",2002-01-19,2001-01-25,1,,,,,
SE-VCV,2010-03-09,Owners request,,MOSQUITO-A 10 HERMES 15 MINIMUM,89029/A10598,1989,"155,0",2001-09-22,2000-09-28,1,,,,,
SE-VCX,,,,FIB-POLARIS,00A4448/003867,2000,"450,0",2020-06-04,2000-09-12,1,,,,,
SE-VCY,2011-02-10,Destroyed,,MAINAIR-BLADE 912,1253-0600-7-W1047,2000,"450,0",2011-05-31,2001-11-01,1,,,,,
SE-VCZ,2007-10-23,Exported,Norway,FIB-POLARIS,00A4433/003858,2000,"450,0",2007-06-23,2000-09-20,1,,,,,
SE-VDA,,,,TAKE OFF-MERLIN 1100,35700,2000,"450,0",2014-07-11,2000-11-21,1,,,,,
SE-VDB,,,,TL-2 ESO 2,TL2-920212,1992,"360,0",2008-05-14,2003-01-21,1,Registrerad ägare,505117.0,Documentary group i Hällefors ek för,Box 68 712 21 HÄLLEFORS Sweden,2006-12-05
SE-VDC,,,,FIB-POLARIS,01A4485/013903,2001,"415,0",2009-04-21,2001-05-21,1,,,,,
SE-VDD,2024-04-04,Exported,Serbia,FIB-POLARIS,01A4486/013904,2001,"415,0",2014-07-17,2001-05-21,1,,,,,
SE-VDE,,,,FIB-POLARIS,01A4487/013905,2001,"415,0",2009-07-19,2001-03-22,1,,,,,
SE-VDF,2018-07-19,Exported,Finland,PEGASUS-QUANTUM 15,7726,2000,"385,0",2018-07-03,2001-03-22,1,,,,,
SE-VDG,2020-03-27,Scrapped,,APOLLO JET STAR R,S-01/2001,2001,"430,0",2014-06-02,2002-04-23,1,,,,,
SE-VDH,,,,FIB-POLARIS,01B4495/013907,2001,"415,0",2012-07-09,2001-03-29,1,,,,,
SE-VDI,,,,FIB-POLARIS,01B4500/013915,2001,"415,0",2003-05-29,2001-05-21,1,,,,,
SE-VDK,,,,PEGASUS-QUANTUM 15,7725,2000,"365,0",2015-04-21,2002-04-19,1,,,,,
SE-VDL,,,,FIB-POLARIS,01B4499/013913,2001,"415,0",2007-09-06,2001-05-22,1,,,,,
SE-VDM,,,,FIB-POLARIS,01B4509/013924,2001,"415,0",2010-06-04,2001-06-19,1,,,,,
SE-VDN,,,,FIB-POLARIS,01B4507/013922,2001,"415,0",2009-05-08,2001-06-19,1,,,,,
SE-VDO,2012-02-28,Scrapped,,FIB-POLARIS,01B4523/013940,2001,"415,0",2012-05-03,2001-09-06,1,,,,,
SE-VDP,2006-06-30,Exported,Norway,FIB-POLARIS,01B4520/013939,2001,"415,0",2006-06-22,2001-09-06,1,,,,,
SE-VDR,,,,PEGASUS-QUANTUM 15,7832,2001,"385,0",2017-05-30,2001-08-27,1,,,,,
SE-VDS,2012-05-08,Owners request,,FIB-POLARIS,01B4540/013957,2001,"415,0",2005-11-12,2002-10-24,1,,,,,
SE-VDT,,,,FIB-POLARIS,01B4543/013958,2001,"415,0",2017-10-07,2001-11-28,1,,,,,
SE-VDU,2021-04-07,Scrapped,,APOLLO-RACER GT R,150598,1998,"430,0",2012-08-19,2002-01-02,1,,,,,
SE-VDV,,,,APOLLO JET STAR R,S-03/2001,2001,"430,0",2021-07-20,2002-04-23,1,,,,,
SE-VDX,,,,AM-FIB 582,04B4716/0431117,2004,"450,0",2006-05-23,2004-06-17,1,,,,,
SE-VDY,,,,TOMI-CROSS 5.1 MW 155,5/213,1999,"450,0",2016-05-01,2003-01-20,1,,,,,
SE-VDZ,,,,APOLLO JET STAR R,310102,2002,"430,0",2012-05-02,2002-04-24,1,,,,,
SE-VEB,,,,PEGASUS-QUANTUM 15,7877,2002,"385,0",2026-04-05,2003-04-09,1,,,,,
SE-VEC,2020-10-07,Exported,Finland,FIB-POLARIS,02B4572/023986,2002,"415,0",2016-07-11,2002-06-20,1,,,,,
SE-VED,2010-04-30,Exported,Norway,FIB-POLARIS,02B4574/023988,2002,"415,0",2008-06-13,2002-06-17,1,,,,,
SE-VEE,2011-11-22,Exported,Norway,FIB-POLARIS,02B4573/023987,2002,"415,0",2008-06-19,2002-06-17,1,,,,,
SE-VEF,,,,FIB-POLARIS,02B4579/023991,2002,"415,0",2016-06-16,2002-06-18,1,,,,,
SE-VEG,,,,FIB-POLARIS,02B4578/023990,2002,"415,0",2021-08-24,2002-06-17,1,,,,,
SE-VEH,,,,PEGASUS-QUANTUM 15,7880,2002,"385,0",2022-04-10,2002-05-31,1,,,,,
SE-VEI,,,,PEGASUS-QUANTUM 15,7881,2002,"385,0",2007-05-17,2002-07-12,1,,,,,
SE-VEK,,,,FIB-POLARIS,02B4608/0231019,2002,"415,0",2025-06-28,2002-12-04,1,,,,,
SE-VEL,,,,APOLLO-RACER GT R,S-05/2002,2002,"430,0",2012-08-19,2003-02-10,1,,,,,
SE-VEM,2005-12-14,Exported,Germany,TAKE OFF-MERLIN 1100,43101,2000,"450,0",2003-10-08,2001-03-08,1,Senast registrerad ägare,502514.0,Köpings Flygklubb,Flygfältet Strö 2 731 94 KÖPING Sweden,2001-03-08
SE-VEN,2019-08-09,Exported,Finland,APOLLO JET STAR R,S-01/2002,2002,"450,0",2020-06-24,2002-09-02,1,,,,,
SE-VEO,,,,FIB-POLARIS,02B4617/0231027,2002,"415,0",2005-05-19,2003-04-15,1,,,,,
SE-VEP,2019-11-21,Exported,Finland,APOLLO-RACER GT R,S-01/03,2003,"430,0",2020-07-02,2003-02-17,1,,,,,
SE-VER,,,,FIB-POLARIS,03B4639/0331051,2003,"415,0",2020-08-28,2003-06-24,1,,,,,
SE-VES,2015-01-07,Exported,Finland,FIB-POLARIS,03B4626/0331040,2003,"415,0",2012-06-29,2003-06-25,1,,,,,
SE-VET,2010-01-05,Scrapped,,FIB-POLARIS,03B4641/0331053,2003,"415,0",2006-06-17,2003-06-24,1,,,,,
SE-VEU,,,,FIB-POLARIS,03B4640/0331052,2003,"415,0",2007-06-12,2003-06-24,1,,,,,
SE-VEV,2010-08-11,Owners request,,MOSQUITO-NRG,NRG 001206-069,2003,"157,0",2009-11-12,2003-11-27,1,,,,,
SE-VEX,2020-07-06,Exported,Finland,FIB-POLARIS,03B4642/0331054,2003,"415,0",2018-06-10,2003-06-24,1,,,,,
SE-VEY,,,,FIB-POLARIS,03B4635/0331055,2003,"415,0",2010-08-29,2003-07-29,1,,,,,
SE-VEZ,2010-02-08,Exported,Norway,FIB-POLARIS,03B4634/0331056,2003,"415,0",2005-08-05,2003-08-06,1,Senast registrerad ägare,504875.0,Macromould AB,Västgötagränd 9 118 28 STOCKHOLM Sweden,2003-10-08
SE-VFA,2016-03-24,Destroyed,,FIB-POLARIS,02B4589/0231002,2002,"415,0",2005-11-13,2004-06-03,1,,,,,
SE-VFB,2024-07-22,Exported,France,FIB-POLARIS,03B4658/0331066,2003,"415,0",2007-09-05,2003-09-05,1,,,,,
SE-VFC,,,,APOLLO JET STAR R,S-03/03,2003,"430,0",2004-09-05,2003-09-11,1,,,,,
SE-VFD,,,,FIB-POLARIS,03B4679/0331086,2003,"415,0",2014-05-27,2004-06-23,1,,,,,
SE-VFE,2024-09-20,Exported,Finland,AM-FIB 582,04B4691/0431095,2004,"450,0",2011-08-30,2004-04-28,1,,,,,
SE-VFF,2021-05-05,Exported,Finland,AM-FIB 582,04B4690/0431094,2004,"450,0",2021-11-01,2015-01-21,1,,,,,
SE-VFG,2023-11-20,Exported,Finland,AM-FIB 582,04B4692/0431096,2004,"450,0",2023-08-03,2004-06-02,1,,,,,
SE-VFH,2023-05-17,Scrapped,,FIB-POLARIS,04B4693/0431097,2004,"450,0",2013-07-03,2004-06-18,1,,,,,
SE-VFI,2006-02-07,Exported,Norway,AIRBORNE-EDGE X,582-889,2003,"401,0",2006-04-13,2004-04-21,1,Senast registrerad ägare,502514.0,Köpings Flygklubb,Flygfältet Strö 2 731 94 KÖPING Sweden,2004-04-21
SE-VFK,2022-05-13,Owners request,,FIB-POLARIS,97A4262/983695,1998,"415,0",2009-05-29,2004-05-27,1,,,,,
SE-VFL,2012-03-29,Exported,Finland,AM-FIB 582,04B4694/0431098,2004,"450,0",2006-03-13,2004-04-22,1,,,,,
SE-VFM,,,,APOLLO JET STAR R,S-01/04,2004,"430,0",2015-07-21,2004-07-12,1,,,,,
SE-VFN,,,,APOLLO-RACER GT R,S-02/04,2004,"430,0",2007-04-12,2004-04-21,1,,,,,
SE-VFO,2015-08-17,Exported,Philippines,FIB-POLARIS,03B4764/0532276,2004,"415,0",2012-08-12,2004-10-07,1,,,,,
SE-VFP,2009-09-18,Exported,Lithuania,FIB-POLARIS,04B4717/0431118,2004,"450,0",2005-05-20,2004-12-13,1,,,,,
SE-VFR,,,,VOYAGEUR-II,197,2004,"430,0",2026-07-18,2004-12-13,1,,,,,
SE-VFS,,,,FIB-POLARIS,04B4729/0331055,2004,"450,0",2013-12-28,2004-12-17,1,,,,,
SE-VFT,2022-03-23,Exported,Finland,PEGASUS-QUIK,8011,2004,"450,0",2022-03-28,2004-11-03,1,,,,,
SE-VFU,2014-03-12,Total write-off,,APOLLO JET STAR R,S-03/04,2004,"450,0",2014-05-02,2007-04-26,1,,,,,
SE-VFV,2022-04-07,Total write-off,,VOYAGEUR-II,200,2005,"430,0",2022-07-03,2005-05-23,1,,,,,
SE-VFX,2014-10-21,Exported,Bulgaria,PEGASUS-QUASAR 2 TC,SW-TQC-0070,1996,"390,0",2015-08-23,2005-07-01,1,,,,,
SE-VFZ,2023-06-13,Exported,Finland,FEELING,213,2005,"450,0",2023-07-19,2005-08-31,1,,,,,
SE-VGB,2017-10-02,Non-airworthy,,LAMCO-EUROCUB MK IV,DAH-003,2004,"450,0",2012-02-23,2005-01-14,1,Senast registrerad ägare,505005.0,Scandinavian Light Sport Aviation AB,Kvarnbergsvägen 17 746 93  BÅLSTA Sweden,2017-10-02
SE-VGC,,,,IKARUS-C42,9903-6164,1999,"450,0",2026-04-26,2004-10-26,1,,,,,
SE-VGD,2020-08-28,Destroyed,,IKARUS-C22C,9108-3366,1991,"450,0",2020-10-20,2004-08-13,1,,,,,
SE-VGE,,,,JABIRU-450 UL,488-1153,2004,"495,0",2026-05-10,2011-07-15,2,,,,,
SE-VGF,2011-06-29,Exported,Norway,IKARUS-C42,9902-6167,1999,"450,0",2012-04-18,2004-05-10,1,Senast registrerad ägare,503261.0,Kungsbacka Ultralätt Flygklubb,Erik Tunared Tostaredsvägen 1154 439 75  Fjärås Sweden,2004-05-10
SE-VGH,,,,QUICKSILVER MX II,1810,1984,"318,0",2010-05-05,2007-05-03,1,,,,,
SE-VGK,2023-08-25,Exported,Norway,EV-97 EUROSTAR,20042202,2004,"450,0",2023-09-16,2004-09-10,1,,,,,
SE-VGM,,,,CTSW,04-07-05,2004,"450,0",2026-07-12,2004-12-20,1,,,,,
SE-VGN,,,,IKARUS-C42B,0412-6645,2004,"450,0",2025-08-19,2005-03-14,3,,,,,
SE-VGP,,,,CTSW,05-03-04,2005,"450,0",2025-08-16,2005-05-04,3,,,,,
SE-VGR,,,,EV-97 EUROSTAR,20031720,2003,"450,0",2026-04-28,2004-12-06,2,,,,,
SE-VGS,2010-05-11,Exported,Norway,CTSW,05-05-07,2005,"450,0",2010-07-10,2005-07-13,1,Senast registrerad ägare,504725.0,YL Kraft & Service AB,Thornburns Allé 14 451 77 UDDEVALLA Sweden,2005-09-13
SE-VGT,,,,EV-97 EUROSTAR,20031713,2003,"450,0",2025-10-17,2004-12-01,1,,,,,
SE-VGU,,,,CTSW,05-05-08,2005,"450,0",2026-02-18,2005-07-12,1,,,,,
SE-VGV,,,,RANS S-6 COYOTE II,0289017,1989,"450,0",2008-03-10,2005-05-27,1,,,,,
SE-VGX,,,,TAYLOR MONOPLANE,PFA55-10569-1195,1988,"318,0",2026-05-03,2014-12-12,1,,,,,
SE-VGY,,,,ZENAIR CH 701 STOL,7-9694,2005,"450,0",2026-06-23,2005-06-01,1,,,,,
SE-VGZ,,,,JABIRU-450 UL,596-1230,2005,"450,0",2026-07-03,2006-10-16,1,,,,,
SE-VHA,2025-07-17,Scrapped,,FIB-POLARIS,05B4772/0531167,2005,"450,0",2008-04-07,2006-06-28,1,,,,,
SE-VHB,,,,FIB-POLARIS,03A4359/0331041,2003,"415,0",2020-11-03,2006-07-12,1,,,,,
